Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,No. Unique PER,No. Unique LOC,No. Unique ORG,N_WORDS
1066.a1.txt,1351.039,1224.018,588.915,600.462,1,2,0,866
1067.a1.txt,1400.894,1177.347,715.35,640.835,1,0,1,671
1068.a1.txt,1537.786,1282.953,544.815,729.35,6,1,1,1138
1069.a1.txt,1362.587,1258.661,762.125,796.767,0,3,1,866
1070.a1.txt,1273.81,1285.714,797.619,880.952,0,10,1,840
1071.a1.txt,1386.256,1315.166,616.114,485.782,3,4,4,844
1072.a1.txt,1291.228,1298.246,624.561,708.772,2,0,0,1425
1073.a1.txt,1328.036,1293.984,601.589,635.641,2,19,0,881
1074.a1.txt,1552.68,1293.9,702.403,674.677,0,2,0,1082
1076.a1.txt,1376.721,1414.268,675.845,563.204,3,8,1,799
1077.a1.txt,1551.724,1243.842,874.384,800.493,1,8,0,812
1078.a1.txt,1409.869,1248.741,563.948,533.736,0,11,1,993
1081.a1.txt,1303.258,1353.383,626.566,651.629,1,1,0,798
1082.a1.txt,1207.729,1292.271,603.865,615.942,1,12,1,828
1086.a1.txt,1038.186,1145.585,704.057,775.656,9,5,2,838
1088.a1.txt,1478.084,1365.953,662.589,428.135,2,6,1,981
1089.a1.txt,1562.5,1093.75,794.271,546.875,0,1,0,768
1090.a1.txt,1305.419,1293.103,554.187,615.764,5,5,0,812
1092.a1.txt,1024.59,1325.137,573.77,901.639,0,4,0,732
1094.a1.txt,1109.726,1296.758,660.848,735.661,0,6,0,802
1095.a1.txt,1330.049,1169.951,652.709,677.34,1,4,1,812
1096.a1.txt,1250.0,1363.636,670.455,727.273,0,2,1,880
1097.a1.txt,1359.326,1317.176,695.469,906.217,0,1,0,949
1098.a1.txt,1271.028,1345.794,570.093,719.626,4,0,0,1070
1099.a1.txt,1387.407,1291.355,704.376,629.669,1,0,1,937
1100.a1.txt,1282.633,1396.141,805.902,590.238,0,0,0,881
1102.a1.txt,1198.63,1381.279,730.594,730.594,4,4,1,876
1103.a1.txt,1194.896,1415.313,649.652,858.469,0,3,0,862
1104.a1.txt,1288.265,1479.592,535.714,625.0,0,6,1,784
1105.a1.txt,1200.466,1270.396,664.336,722.611,0,0,0,858
1106.a1.txt,1611.842,1085.526,603.07,603.07,1,6,0,912
1109.a1.txt,1389.313,1526.718,793.893,687.023,0,3,0,655
1112.a1.txt,1274.175,1478.953,637.088,830.489,0,1,0,879
1121.a1.txt,1457.663,1307.61,739.55,557.342,4,0,5,933
2000.a1.txt,1473.881,970.149,727.612,522.388,0,1,0,536
